CommentDate,Date,RestaurantName,Comment,Address
2023-07-06,2023-09-16,Usagi NY,"Pretty overpriced, nothing was that great but the space is beautiful and the design books are on point. The food was fine, too sweet though which is disappointing. Matcha too watered down. Biggest turnoff was the cashier girl. Like, your serving tea and bowls of noodles, you're not that special. Not sure how someone like this even makes it through life. Def don't recommend tipping her service, esp bc it's all overpriced anyway.","163 Plymouth St Dumbo, NY 11201"
2023-07-05,2023-09-16,Usagi NY,"I was so excited to try this place because of the gallery and atmosphere. The matcha was one of the worst matchas I've ever had, and I strive to taste ceremonial grade, high-quality matchas. It was also the most expensive I've ever paid for a matcha (which is not out of the ordinary as a LA native and frequent New Yorker). But for it to be really gross, watery, and $8.44 (with reg milk) is really disappointing. They have a menu with what looks like many options of great matcha, but my ""matcha cream"" looked nothing like the pictures. It looked like a cheap donut shop matcha. Not to mention the energy in there was odd upon walking in and the employees weren't very welcoming nor seemed happy to be there.","163 Plymouth St Dumbo, NY 11201"
2023-04-27,2023-09-16,Usagi NY,"Minimalist bookstore and cafe - unexpected oasis for working and reading  because there's so much construction and noise in this area of Dumbo. They have an art gallery in the front of the cafe with rotating exhibits. Delicious, warm Japanese meals for dine-in or takeaway. Not cheap as inflation rises, but generous portions- and worth it if you're going to spend some hours working or reading. I ordered the gyudon, which is tender and perfect with the rice.Loved being surrounded by culture and design books. I'll be back to try other items on the menu.","163 Plymouth St Dumbo, NY 11201"
2023-04-04,2023-09-16,Usagi NY,"Usagi NY is a cute little Japanese cafe with a little art gallery in the front and small tea and poke shop in the back. They have many authentic Japanese teas, drinks, and snacks available for purchase and have a comfy sitting area for you to sip and eat just behind the art gallery. They have plenty of books to pore over while eating your food/drink. If you have any questions about the items on the menu, the person working the register at the tea shop is very knowledgeable! Usagi is the perfect pit stop if you've just finished crossing the Brooklyn Bridge!","163 Plymouth St Dumbo, NY 11201"
2022-11-14,2023-09-16,Usagi NY,"I've gone here a few times for lunch. I love their hojicha and combo soba. Their gyudon has a bit too much rice for me, and that's saying something as a rice lover. Their Inari sushi is pretty good and comes with some fresh and pickled vegetables. Similar with their onigiri (I had the spicy tuna). My friend had their chicken curry and didn't like it as much as the gyudon,  but I've yet to try it myself.Eager to try other drinks and food next time.The environment is very nice, cute, fun, and quiet. The staff are sweet and hospitable.Be sure to ask for a receipt upfront if you need it; the default is to not give one, which is fine for many people these days--but not all!","163 Plymouth St Dumbo, NY 11201"
2022-10-04,2023-09-16,Usagi NY,"A great spot to do work or spend an afternoon in! The location around the area has some cute spots but is mostly under constructions as of now, but doesn't impact the ambiance of this place. There are many outlets located around the area along with couches and desks to work. It's fairly quiet in the weekday mornings so you can definitely come by and take calls, but it does pick up in the afternoon and gets quite busy.The coffee is decent- matcha is not the best in my opinion. Would definitely get the food here though as it tastes super homemade and authentic. The noodles and the bulgogi both make for a great afternoon lunch.Would definitely come back to do work or just catch up with someone!","163 Plymouth St Dumbo, NY 11201"
2022-09-29,2023-09-16,Usagi NY,"They have an extremely poor system in giving out their food orders. I placed an order on the QR code that doesn't require an app and it says to wait until they call your name. My food was probably ready for a good 40 minutes but no one said anything. Went up to the register and the lady told me it was ready on the app so...where was it? It was hiding on the side behind the counter. I never received a ready notification anywhere. Anyways, that system is pretty shitty as they'll sometimes call names out and then won't.As such, food was mediocre. Gyudon was about $18 after tax. It had a lot of rice and onion and was just overall really mushy. Might have been the fact that it was just sitting there but I grade things as I receive them. The matcha latte was ok but cost me about $8 for the smallest serving which is fine depending on the quality of matcha used. I heard their coffee is supposedly good but never got the chance to try it.Good work space with wifi and environment but gets extremely busy during lunch. Not sure if I would come by here again in the future since it seems to be a hot mess.","163 Plymouth St Dumbo, NY 11201"
2022-06-14,2023-09-16,Usagi NY,"I've been trying for a while but finally made it to @usaginy on a Friday afternoon. Was planning on working there but the wifi couldn't connect to my Macbook or iPhone so that failed I really liked the idea of art + books + cafe. Reminds me a lot of the stationery and book stores back in Tokyo (thinking Iidabashi area specifically)! The drink is definitely pricey but since you can sit for a while I think it makes sense. I didn't love my drink that much, felt like the matcha got watered down by the ice, and kuromitsu jelly were diced up too tiny for me to really enjoy it. Would be down to try maybe just the regular matcha or matcha latte next time though!","163 Plymouth St Dumbo, NY 11201"
2023-08-19,2023-09-16,Sereneco,"The ambiance is nice and I'd go for a drink at the bar for a fun pre-din thing but the dinner we had was ok...the risotto dish was a bit too high in sodium for my taste as was the salmon which was cooked to perfection (melt-in-your-mouth tender in center) but the sauce was over-the-top for such a nice piece of fish! There were maybe 4 other parties for our wait staff but wee got no check-in on the meal, no smiles or anything really. The people brining the dishes and clearing our tables were prompt.The best items to order are the steak hangar and the desserts. Both the affogato and the bread pudding were A+. They had a pre-fixe menu for $48.re-reading the reviews I prob shoulda gone for brunch. Also there were flies and gnats flying around which was eh. It didn't help the server kept opening the side door, possibly serving others but I have no idea.","113 Franklin St Brooklyn, NY 11222"
2023-07-21,2023-09-16,Sereneco,"The vibes in here are major. Quite an exquisite ambiance with the occasional live music. The food is good and plated well. Service is great, friendly environment up in that jawn.","113 Franklin St Brooklyn, NY 11222"
2023-07-18,2023-09-16,Sereneco,"A beautiful cafe with lots of natural light, perfect for brunch. Food and drinks were okay, nothing to call out. Had high expectations for the the salmon croissant because of reviews but it could've been better, pretty bland in my opinion. Service is fine, it's a 3/5 for ambiance.","113 Franklin St Brooklyn, NY 11222"
2023-07-17,2023-09-16,Sereneco,"This place is excellent! The staff at Sereneco really took care of me and my buddy when we dropped in for brunch on a Sunday morning. The cold brew was excellent. I got the roasted eggplant pannini with a side of the best arugula salads I've ever head.The atmosphere was excellent and was hard to believe that the space was a former divey pizza bar from a former divey hot dog bar. You know those joints, buy a beer and get a free pie or hot dog. Kind of wild to think I saw that pop punk band RVIVR here as well as a bunch of doom metal bands some 10+ years ago and here I am now wolfing down a pesto eggplant sammie at the chef's counter.Anyway! Stop by Serenco. Would be a fun place to get brunch with the fam or a group of close friends.","113 Franklin St Brooklyn, NY 11222"
2023-07-04,2023-09-16,Sereneco,"Excellent food!  We have the charred octopus and chickpeas to start. Both were great.  We had the scallops, braised short rib and burger for the 2nd course.  Each one was divine!   Great cocktails too (I recommend A Wise Choice).","113 Franklin St Brooklyn, NY 11222"
2023-07-03,2023-09-16,Sereneco,"Would definitely come back here again! It's the brunch spot I'd love to be a regular at.While there are not a lot of choices on the menu compared to the infinite options at diners, every dish we ordered delivered on flavor and portion size! They all packed a punch without making you feel like a potato (like after the usual brunch indulgence).Also, place decor is SUPER CUTE. Looks like it hasn't been finished building yet, which I think is the point.Servers were also cute and sweet. :DSo definitely come here if you're looking for the instagram photos without sacrificing your wallet or your palette.What we got:Whipped Ricotta - 10/10 I COULD EAT THAT BREAD FOREVER. It's like a mixture between fried and grilled. Orange and pistachio are always great togetherPancakes - 8/10 Good pancakes. Super soft and fluffy. I like their simple yet good fixingsWild Bowl - 8/10 Healthy and exactly what I wanted. I'm a sucker for healthy salads and fiber. Dressing was b o m b.","113 Franklin St Brooklyn, NY 11222"
2023-05-23,2023-09-16,Sereneco,"I made a reservation at the last minute before I go to the restaurant on Saturday. Amazingly, the host got me a table for two outside with my dog, so lovely to dine in with my furry friend. We got some snack with Shishito Peppers and Crispy Chickpeas. Follow up with Seared Sea Scallops and Grass Fed Boof Burger and got easy tipsy with Aperol Spritz. Food taste good, also good amount of it. Our servers were just ok, cooking time a bit slow. Vibe of the place is casual and easy. It is a crowded area but so much of life and joy.","113 Franklin St Brooklyn, NY 11222"
2023-05-16,2023-09-16,Sereneco,"Such a cute restaurant in greenpoint! A few of my friends and I came here for a weekend brunch and loved it. The coffees and chai were great, and we ordered a few things for the table. The spring salad was super tasty with chickpeas, cauliflower, and veggies tossed with arugula and a lemon dressing. It had quinoa too and was very filling. The short rib panini was tasty but needed a little more flavor that I got by adding the sauce from the side potatoes and the salsa verde from the breakfast burrito. The side potatoes were smashed small potatoes that were super crispy and well-seasoned. The French toast was also a hit. Overall, a great and trendy brunch place!","113 Franklin St Brooklyn, NY 11222"
2023-05-07,2023-09-16,Sereneco,Food and service was okay. Was honestly not expecting the soup to be thick and drizzled with olive oil. Also got a short rib panini which was flavorful and was served with a small portion of arugula salad.Beautifully decorated interior with lots of sunlight. Would recommend reserving a table for brunch as it can get busy,"113 Franklin St Brooklyn, NY 11222"
2023-04-30,2023-09-16,Sereneco,Great breakfast burrito - good drip coffee - friendly service - comfortable atmosphere,"113 Franklin St Brooklyn, NY 11222"
2023-09-15,2023-09-16,Tonchin,"I had really high expecations for this place since it has a Michelin star but overall I was a little disappointed. For ramen, I still prefer Ichiran.The appetizers were good! Gyoza was really tasty and had a good meat to veggies ratio. Chicken bun is worth trying as it has really unique flavors that mesh well together.For the spicy tan tan ramen - I was expecting more from the broth and found it to be on the oily side. I didn't find anything particularly unique about the flavor. It had a hint of spice and a hint of sweetness which isn't my preference. I prefer spicy foods to be spicy and savory. The spring onion and the chasu within the  ramen were the standout pieces. I can also say this has been the best chasu I've ever had - flavorful and melt in your mouth quality. The noodles tasted more manufactured than homemade and thicker than what I prefer.Mango shaved ice was good but it was one of those shaved ice dishes where they put in mango flavoring and not as much fresh mango. The honey flavored cream gave a nice balance to the sweetness.Worth trying if you're curious but I do think there's better ramen spots around. The restaurant itself is really beautiful and great for a date night! Service was also solid.","13 W 36th St New York, NY 10018"
2023-09-14,2023-09-16,Tonchin,"Really good ramen that's formerly Michelin rated. Their lunch special includes a bun. I chose the ""fish"" and it was absolutely one of the best thing I ate here in New York.But why the 4 star? Although the broth is incredibly flavorful, it's a little on the salty side. Perhaps it's a preference but every time I taste too much salt, I feel they're masking something. The ""umami"" flavor should come from tonkatsu bone and not the salt. It's definitely good broth but the salt overpowered everything.","13 W 36th St New York, NY 10018"
2023-09-12,2023-09-16,Tonchin,"Yum!!!!!!! Best service and absolutely delicious, every bite! The classic Tokyo ramen was to die for.","13 W 36th St New York, NY 10018"
2023-09-11,2023-09-16,Tonchin,"Tonchin has Michelin star ratings from multiple years, and I can see why!Make sure to make a reservation, because there always tends to be about a 30 minute wait otherwise. When I came here on a weekday evening, we only managed to get bar seating for 2 people.Here are the items I tried:1. Chicken Tsukune: sweet flavor and very crispy!! If you like chicken wings, then I highly recommend this dish2. Spicy Tan Tan Ramen: slightly spicy and very rich broth. Their take on tan tan noodles is decent, and if I were in the mood for something spicy, I would order this again3. Classic Tokyo Tonkotsu: this dish really stole the show. It is the best tonkotsu I have ever had. The broth is so rich with pork flavor, and it makes you understand why this place is Michelin ratedI definitely recommend stopping by tonchin for some ramen and chicken wings. I make an effort to visit everytime I visit new york","13 W 36th St New York, NY 10018"
2023-09-10,2023-09-16,Tonchin,"Stick to ramen if u come. Spicy maguro dish was so ladened with mayonnaise, the dish was practically inedible. Ramen was better. Noodles have good texture. Broth not too salty.","13 W 36th St New York, NY 10018"
2023-09-09,2023-09-16,Tonchin,"Service was great. Lovely tsukemen ramen, it was the perfect level of spicy, and a great portion.","13 W 36th St New York, NY 10018"
2023-09-08,2023-09-16,Tonchin,Best ramen I've had in the city thus far. Kyuramen is good but after trying this spot out I don't think I'll be going back to Kyu anytime soon,"13 W 36th St New York, NY 10018"
2023-09-07,2023-09-16,Tonchin,"Yes, I still wanted ramen on a hot, humid day and this hit the spot! I order the spicy tsukemen and I honestly felt like it had the most flavor in comparison to my friend's dishes (classic tonchin ramen and classic non-spicy tsukemen).What we're really here to talk about is the matcha shaved ice dessert. The PERFECT palette cleanser at the end of the night.I will be coming here again, for sure.","13 W 36th St New York, NY 10018"
2023-09-07,2023-09-16,Tonchin,"Oh my gosh, YUM! I came for lunch and had the special. Chicken bun and Spicy Tan Tan. Both were amazing and a perfect portion. I arrived just as the opened and there was already a line, so remember to make a reservation. I was dining solo so had no trouble getting space at the bar. The restaurant is beautiful and the servers were very helpful and nice, answering any questions.","13 W 36th St New York, NY 10018"
2023-09-05,2023-09-16,Tonchin,"When friend wanted ramen in 90 degree weather and has never tried dipping ramen, I knew my job was to find a place in NYC that served what we were looking for. What a coincidence that Tonchin was around and as a bonus, Michelin starred.Tonchin offers a $25 lunch special with a main entree and a side. Friend and I decided to split the lunch special, so we ordered the spicy goma tsukemen ($3 more for this) and the shrimp rice ball (extra $1 for this). Since we were splitting, we added an extra shrimp rice ball ($8) so we can each enjoy a full side.The tsukemen was a hit with both of us and the portion was just enough to keep us both satiated. We found it amusing that the rice ball did not come in the shape of a rice ball, but looked more like a hand roll. Nevertheless, that was good too.We still had some room for dessert, so we got the matcha milk shaved ice ($18). Soooo good, no regrets ordering that, even though we struggled to finish the last few bites.Definitely want to come back for lunch at Tonchin for all my future NYC visits!","13 W 36th St New York, NY 10018"
2023-07-29,2023-09-16,Dinner Party,"One of the best meals I've ever had in my life. The food, ambiance, and staff are out of this world. You truly get to have the best time because you don't have to make any choices. Their melon gazpacho was the best thing I ate and I'm so sad I will probably never have it again. truly a once in a lifetime meal every time you go. The chef comes out at the end and speaks about the inspiration, process, and meal. Chef's kiss!","86 S Portland Ave Brooklyn, NY 11217"
2023-07-13,2023-09-16,Dinner Party,"i'm obsessed with the whole vibe of this restaurant! you walk in and immediately are greeted with a gorgeous and intimate setting, as well as friendly smiles from the staff.I sat at a communal table with my friend and we shared it with this lovely couple and made some great conversation! sitting for a meal with people you don't know feels like it would be recipe for awkwardness, but if you lay into it you will realize that rarely do you have the opportunity to be in this sort of situation, and even if it is awkward, you are truly livi bc the experience. the food was delicious and creative and highly intuitive and left me feeling inspired in my own kitchen. be ready for a filling meal, made with the freshest ingredients around!couldn't be more obsessed with this restaurant and am so excited to go back to experience the magic again!","86 S Portland Ave Brooklyn, NY 11217"
2023-07-01,2023-09-16,Dinner Party,"Dinner Party is one the best more recent additions to Brooklyn! Their food is always amazing - their menu changes each week (revealed on Mondays). Everything I've had is truly fantastic and has gotten me to try things I usually wouldn't order. Love the team that works there - they are so kind and attentive. The restaurant is so cute too! If you're looking for an elevated though neighborhood feel, Dinner Party should be on your list.","86 S Portland Ave Brooklyn, NY 11217"
2023-06-18,2023-09-16,Dinner Party,"Boujee overpriced joint in Fort Greene. Communal tables ( which is cool) place holds maybe 20 ppl indoors and out. There are no choices. They list online what you'll be served and give you a card when you go to remind you. I'm sure hipsters think it's some type of cool, but with no choices and impossibly small portions I call the place a joke","86 S Portland Ave Brooklyn, NY 11217"
2023-05-27,2023-09-16,Dinner Party,"Menu:French onion, Maitake, and gruyère quicheLittle gems, herbs, preserved lemon vinaigretteButternut squash, cashew ricottaDill and green garlic pickleSausageGingersnapI went to Dinner Party for a birthday brunch and it was fantastic! It's better to arrive close to your reservation time rather than early as theres no room for waiting inside. The ambiance is absolutely homey and makes you feel like you're about to eat a familiar comfort food while still being a new and exciting experience. The details are all very personal with a flowery elegance that adds to your fairytale experience here. The service is excellent and accommodating, they take great care of you and are flexible for any needs you may have.The food is even better! I'm normally not a quiche lover but this was just divine. The excellent textures blended with exquisite flavors was exhilarating. I particularly loved the cashew ricotta- definitely the accidental staple of this meal. This is a great, trendy place to have an aesthetic girls brunch or any other celebratory event!","86 S Portland Ave Brooklyn, NY 11217"
2023-05-01,2023-09-16,Dinner Party,"Came here for a 9PM reservation on a Saturday night with my brother. We were at the communal table which, when I booked, I was pretty nervous about. I imagined the communal table as a larger table with maybe 8 people, but when we arrived it was a small round table with just 4 of us. I was super nervous at first, but it ended up being a lot of fun. I think the people you are seated with really make or break the experience you have there.The food was amazing, the atmosphere was incredible, but if you're seated with people who aren't interested in chit chatting or are just plain nasty, the rest of the experience doesn't really matter and thats a really risky line to tow as a small restaurant in NYC, so I commend Dinner Party for stickin' to their communal guns!Right upon walking in I loved the atmosphere. Even on a cold rainy night, the table next to the front door was just fine (until later ... read till the end!) The decor was so cute and I loved that all of our plates were mismatched. Those little touches really made ""Dinner Party"" feel like a just that. I loved the intimacy.The service was great in some areas but a little lackluster in others. For starters, our server did not come to our table until after our first course arrived, which meant we hadn't even had a chance to order a drink yet! And then, our drinks didn't end up arriving until after we finished our second course, which was a huge bummer!They have a wine menu, but in small font on the side they say they have cocktails which I didn't catch at first. Our waiter was super kind and very excited to talk about cocktails. I loved his passion and talent! I asked for ""something fruity with tequila"" and man, this guy delivered! 3 out of the 4 people at our table ordered it as well, and we all loved it. I didn't even intend to get a drink that night ... nevermind two!!!The food was excellent, I loved that they had a vegetarian option for the main entree, and kept all of the appetizers leading up vegetarian as well. It's very inclusive and I'm excited to take my vegetarian boyfriend here.My only other issue besides our waiter taking so long to come to our table at first was that there was a man experiencing homelessness that came into the restaurant and started heckling us for money. Now, I know this Is not the restaurants fault, but I worked in food & bev for several years, and I had been asked many times to go speak to people heckling our tables outside. And this wasn't even outside! This man fully came into the restaurant! And when our entire table told him we didn't have money he got really mad! And not one, but two employees walked past us multiple times during this interaction and did NOTHING! Now, I'm not expecting them to come pick the guy up and carry him out of the restaurant, but how are you going to witness your paying customers being heckled and not at least try to offer some assistance? Interesting!I will definitely be coming back to Dinner Party as the other experiences I had that night outweighed the negatives!","86 S Portland Ave Brooklyn, NY 11217"
2023-04-17,2023-09-16,Dinner Party,"Went to Dinner Party for a walk in event and I can't wait to return! The food was scrumptious, left me savoring every bite, and the wine menu was intentionally curated with sips that got me so excited for summer! I can't wait to come back for dinner with friends and family. This place is one of those special gems in which you can feel the intention and care in every element from the design to the service.sarinathejo@gmail.comsarinathejo@gmail.comNA","86 S Portland Ave Brooklyn, NY 11217"
2023-03-13,2023-09-16,Dinner Party,"Amazing food, amazing vibe, 10/10 experience!!Came here for a friends birthday dinner with 8 people. We were seated inside in the back and the place was so beautifully decorated, with mood lighting and fun art. We started with drinks and I really liked the gin and tonic which had a refreshing cucumber taste. The meal started with a salad that was so vibrant and crunchy and fresh that I finished all of it! We then got the main, a chicken dish, while I got the vegetarian mushroom version with crispy potatoes. I tried the chicken and it was a little lackluster, but the fried mushroom was very flavorful and the potatoes provided such nice texture! Ended the meal with this amazing halwa with coffee ice cream that just paired beautifully!The place is small so make sure to make a reservation. The bath door doorknob also fell off when one of my friends was inside, but it wasn't a big deal.","86 S Portland Ave Brooklyn, NY 11217"
2023-02-12,2023-09-16,Dinner Party,"Oh it's just the loveliest hole in a Brooklyn wall. The space is so inviting, the staff is cool and hot and queer and hip and friendly, and the food is always wildly impressive. Perfect for a celebration, or just a night out with loved ones. Cannot recommend this place enough.","86 S Portland Ave Brooklyn, NY 11217"
2023-02-06,2023-09-16,Dinner Party,"Dinner Party is a Fort Greene restaurant serving a rotating, seasonally-influenced prix-fixe menu. As the name suggests, the ambiance of Dinner Party is akin to if you had been invited over to a friend's apartment for dinner. Diners have the option to sit a communal table and meet other diners or to opt for a private table. The menu included a black sesame cracker and cheese plate for an appetizer. The next course was a beet salad followed by a sweet potato gnocchi with kale. Dessert was a creamy tahini gelato served with honey and date. Dinner Party is a great place to (maybe) mingle and enjoy food that feels elegantly home cooked.","86 S Portland Ave Brooklyn, NY 11217"
2023-09-12,2023-09-16,Top Thai Greenwich,All night happy hour with amazing food!! Will definitely be a frequent patron at this location,"235 Sullivan St New York, NY 10012"
2023-09-09,2023-09-16,Top Thai Greenwich,"7.28.2023* Overall (2.5/5)It's busy and there's a lot on the menu, but not authentic and the food was below average. There's a lot better Thai options in NYC.* Spicy Tom Yum Noodles (2/5)The broth didn't have a lot of flavor. It tasted of just lemongrass, lime, and some spice. The noodles it came with was not the noodles I expected and reminded me of packaged egg ramen in a bad way. It didn't match the soup. The seafood (scallop, mussel, shrimp) was not fresh and overcooked. I wouldn't get again. It did come with crunchy mushrooms.","235 Sullivan St New York, NY 10012"
2023-09-08,2023-09-16,Top Thai Greenwich,"Perfectly seasoned, plenty of heat but much more flavor. The staff are pleasant and the people watching is top notch","235 Sullivan St New York, NY 10012"
2023-09-07,2023-09-16,Top Thai Greenwich,one of the best pad see ew I've ever had! Also they have a lunch special which is great if you're around NYU.,"235 Sullivan St New York, NY 10012"
2023-09-06,2023-09-16,Top Thai Greenwich,Had a wonderful and delicious meal here this evening. Thanks to our server Puifai for making us feel so welcome.,"235 Sullivan St New York, NY 10012"
2023-08-28,2023-09-16,Top Thai Greenwich,"My favorite thai place!! Super cozy place for casual lunch or dinner.The dumpling appetizers are soo yummy! I usually get the chicken pad thai, which is delicious, and comes in a cute small pan. Good portion sizes too. The thai iced tea is my absolute favorite, be sure to ask for tapioca pearls with it!Service is good, can get somewhat crowded during rush hours.","235 Sullivan St New York, NY 10012"
2023-08-24,2023-09-16,Top Thai Greenwich,"My dad and I went here for lunch on a Thursday afternoon. We each had a bowl of the Tom yum soup. The flavor was good, but the shrimp was over-cooked. We also shared the appetizer platter. We chose the edamame, crispy chicken dumplings, and roti massaman. All good options; nothing really outstanding.Not a bad spot for a quick lunch. I'd give 3.5 stars if possible. I would recommend getting the lunch special during a week day. We didn't, and I thought the prices were a bit inflated.","235 Sullivan St New York, NY 10012"
2023-08-23,2023-09-16,Top Thai Greenwich,Really great Thai place super convenient location next to park got take out and will eat at park great vibes and ambience!,"235 Sullivan St New York, NY 10012"
2023-08-23,2023-09-16,Top Thai Greenwich,I always come to here and every time the food is always amazing! I recommend getting the pad thai or the pad see eew.,"235 Sullivan St New York, NY 10012"
2022-08-02,2023-09-16,Top Thai Greenwich,Great food! Amazing service too. Always come here with my families and friends!  I always get their pad Thai and curry,"235 Sullivan St New York, NY 10012"
2022-05-03,2023-09-16,Top Thai Greenwich,Great food/amazing service! Definitely recommend giving this place a try! :)  I recommend getting the pad Thai and the appetizers platter.,"235 Sullivan St New York, NY 10012"
2023-08-20,2023-09-16,Top Thai Greenwich,"Best Thai food ever!I rarely review, but this little unassuming Thai joint that we almost walked right past was worthy of 10 thumbs up if only I had 10 thumbs.I checked out other reviews before ordering since most the pictures looked delicious, and decided on my usual favorite elsewhere, Pad See Eew with chicken, and a new dish called Basil Udon with Skirt Steak. Both outstanding! We ordered on the phone for pick up and within 10-15 when we arrived it was ready to go. Carried it back to Washington Square village and it was still piping hot when we got to our room.The only problem now is that we leave town tomorrow and will make our way back to San Antonio where we have yet to find Thai food this good in the last 7 years we have lived there.Top Thai, you will be missed!","235 Sullivan St New York, NY 10012"
2023-08-21,2023-09-16,Jajaja Mexicana,"I found myself hungry today but hesitant to venture out to a restaurant due to my cold and persistent cough. I wanted to ensure my neighbors wouldn't be exposed to any potential illness. While scrolling through Yelp, I stumbled upon Jajaja Plantas and decided to give it a shot. Opting for the responsible route, I placed an online order and paid using my card, aiming for a contactless delivery.The estimated delivery time was around half an hour, but to my pleasant surprise, my food arrived even sooner than expected. As I eagerly opened the delivery bag, I discovered that my entire order was complete. I had chosen the enchiladas mole with Spanish rice, accompanied by a refreshing lemonade.To my satisfaction, the food was still warm to the touch and tasted quite impressive. Despite my initial concerns about ordering in, I had no regrets. The meal was both delicious and arrived promptly, offering a satisfying experience that aligned with my safety precautions.","450 W 33rd St Whole Foods New York, NY 10001"
2023-08-01,2023-09-16,Jajaja Mexicana,"Couldn't even tell it was Vegan!!! I ate the whole meal and then found out it was all vegan! HA! Corn appetizer is a 10/10, chirozo tacos and burrito are a definite YES.Very pleased with the visit. I will be back!","450 W 33rd St Whole Foods New York, NY 10001"
2023-07-22,2023-09-16,Jajaja Mexicana,"I've never had vegan nachos so this was the first time here. Absolutely delicious - everything seasoned nicely, the beans, the ""chorizo"". It was a late evening call to do takeout from here and they delivered.","450 W 33rd St Whole Foods New York, NY 10001"
2023-07-21,2023-09-16,Jajaja Mexicana,"The food and drinks were in theme. Service good. Great vegan Mexican food, multiple locations.","450 W 33rd St Whole Foods New York, NY 10001"
2023-07-14,2023-09-16,Jajaja Mexicana,Delicious vegan food! I got the cauliflower rice bowl and it was very tasty. The service was fast. The ambiance is more of a casual place inside of Whole Foods so it's great for a quick bite. Would recommend for vegans (and non vegans) craving creative Mexican food!,"450 W 33rd St Whole Foods New York, NY 10001"
2023-07-13,2023-09-16,Jajaja Mexicana,"First vegan meal, they knocked it out the park! Great Mexican food, period. Loved the friendly staff. Thanks for the great experience!Had the chicken burrito, chorizo burrito, street corn (delicious), nachos and chips and salsa, all great! Good portions as well.","450 W 33rd St Whole Foods New York, NY 10001"
2023-07-09,2023-09-16,Jajaja Mexicana,The chorizo burrito lives up to the hype! I had no idea it was plant based and not real chorizo until I looked at this review page. Fully wheelchair accessible due to being inside of Whole Foods. There is also ample outdoor seating right outside the doors to the store.,"450 W 33rd St Whole Foods New York, NY 10001"
2023-07-04,2023-09-16,Jajaja Mexicana,"In summary, a place with great decor/natural lighting but okay food/prices leave more to be desired.Decided to come here for an impromptu lunch on a Sunday, and I didn't realize that it's in Whole Foods next to the buffet area! The nice thing is that it does have its own entrance/exit which leads you to the bridge connected to the High Line.You order at the counter, and there's a decent menu available. Note that everything is vegan! Water is available for free and they also have bottled cocktails which is neat. The person who took our order at the register wiped down our table and gave us cups of water / utensils.I ordered the Taco Tazón Bowl ($17) and Guacamole and Chips ($11). The guacamole was delicious, but the portion size was so small for the price. You get like four large chips which are basically half a hard shell taco. The taco bowl was a better portion, but it wasn't that good in my opinion... the fake chorizo was good, and the pieces of avocado were fresh, but everything else was eh and I didn't end up finishing it.","450 W 33rd St Whole Foods New York, NY 10001"
2023-06-15,2023-09-16,Jajaja Mexicana,"This location of Jajaja has its pros and cons but for the right occasion it is just perfect.I was surprised to see that they opened inside the Whole Foods in Hudson Yards.  I generally avoid eating in Whole Foods, especially when you have to pay restaurant prices.  And that too in Hudson Yards (a failed urban experiment)?  But the restaurant space is cleverly isolated from the rest of Whole Foods and has a modern and fresh look.  Seating is plentiful and the menu choices are as good as at the other locations of Jajaja.  What you lose in easy access and the feel of being in a bustling restaurant you gain in the relatively quiet setting and the access to clean indoor and outdoor seating without needing to make a reservation.Last time I visited here with a friend for a long-overdue catchup.  I tried the Rainbow Chard bowl with tofu, corn, tomatoes and thin, crispy plantain chips. It was light and tasty, and the ingredients were fresh.  The grapefruit-ginger mocktail was a perfect complement.I will be back here for another healthy dinner in a conversation-friendly setting soon.","450 W 33rd St Whole Foods New York, NY 10001"
2023-05-28,2023-09-16,Jajaja Mexicana,"Amazing Mexican food , healthy !! I love their bowls.Also the tacos are delicious, amazing guacamole- not too expensive for quality.","450 W 33rd St Whole Foods New York, NY 10001"
2023-07-22,2023-09-16,Henry's End,"Probably the best meal I've ever had in my life. Amazing staff, personable owner, delicious drinks. 10/10 will be back.","72 Henry St Brooklyn, NY 11201"
2023-07-15,2023-09-16,Henry's End,the service was ok and the Special which was the bass with vegetables was wonderful. my wife had the veal scaloppini which was generous and tasted so very good.  my only complaint is that if you sit outside it is about 10 degrees warmer in the sitting area.  more fans are needed to circulate the air.   that is a must if you decide to people watch outside,"72 Henry St Brooklyn, NY 11201"
2023-02-01,2023-09-16,Henry's End,"Excellent food, friendly, professional service and neighborhood gem. Never a bad meal; especially good the game specials and Mrs Mud Pie dessert.","72 Henry St Brooklyn, NY 11201"
2023-01-21,2023-09-16,Henry's End,"Henry's End has always been one of my favorite spots and now they have an excellent new brunch menu to add to it. I had the Southern Fried Chicken Sandwich and it was fantastic, and the Egg Torta is always amazing. They also have custom desserts and this time it was a delicious Apple Fritter. The service is always excellent and friendly and the vibes are immaculate","72 Henry St Brooklyn, NY 11201"
2022-10-06,2023-09-16,Henry's End,"Always a fabulous meal, great service. Varied menu. Love this place!","72 Henry St Brooklyn, NY 11201"
2022-10-01,2023-09-16,Henry's End,I've been dining at Henry's End since the early 90's. The food is always delicious despite the menu never really changing. It's always busy so make a reservation. The Steak Diane is probably the best dish on the menu. A close 2nd would be the Walnut  Encrusted Chicken Breast.,"72 Henry St Brooklyn, NY 11201"
